suburb,lat,lon
POINT WOLSTONCROFT (NSW),-33.110021,151.583516
RAVENSDALE (NSW),-33.14747,151.288584
ROCKY POINT (NSW),-33.294922,151.471707
SUMMERLAND POINT (NSW),-33.139085,151.565431
TACOMA (NSW),-33.285489,151.453689
TACOMA SOUTH (NSW),-33.289592,151.457044
TUGGERAH (NSW),-33.30701,151.415901
TUGGERAWONG (NSW),-33.280657,151.476312
WADALBA (NSW),-33.273033,151.465618
WALLARAH (NSW),-33.241851,151.456522
WARNERVALE (NSW),-33.242434,151.459786
WATANOBBI (NSW),-33.269072,151.431783
WOONGARRAH (NSW),-33.246082,151.477239
WYBUNG (NSW),-33.193536,151.596796
WYEE (NSW),-33.175844,151.484958
WYEE POINT (NSW),-33.143718,151.520566
WYONG (NSW),-33.28348,151.422404
WYONG CREEK (NSW),-33.270222,151.363156
WYONGAH (NSW),-33.274859,151.49038
YARRAMALONG (NSW),-33.222529,151.277495
ERINA HEIGHTS (NSW),-33.426949,151.413211
FORRESTERS BEACH (NSW),-33.407108,151.463884
NORTH AVOCA (NSW),-33.459007,151.435833
TERRIGAL (NSW),-33.448011,151.444461
WAMBERAL (NSW),-33.418298,151.446193
BATEAU BAY (NSW),-33.381213,151.479104
BAY VILLAGE (NSW),-33.376325,151.473838
BERKELEY VALE (NSW),-33.341788,151.43163
BLUE BAY (NSW),-33.357184,151.500048
CHITTAWAY BAY (NSW),-33.32776,151.429428
CHITTAWAY POINT (NSW),-33.326616,151.463661
GLENNING VALLEY (NSW),-33.353709,151.425996
KILLARNEY VALE (NSW),-33.369601,151.459783
LONG JETTY (NSW),-33.359163,151.484178
MAGENTA (NSW),-33.313335,151.519517
SHELLY BEACH (NSW),-33.368675,151.485687
THE ENTRANCE (NSW),-33.344648,151.496394
THE ENTRANCE NORTH (NSW),-33.326254,151.511249
TOOWOON BAY (NSW),-33.35802,151.496592
TUMBI UMBI (NSW),-33.362679,151.447302
BLUE HAVEN (NSW),-33.207351,151.492751
BUDGEWOI (NSW),-33.234349,151.554753
BUDGEWOI PENINSULA (NSW),-33.21956,151.584067
BUFF POINT (NSW),-33.238196,151.535266
COLONGRA (NSW),-33.210058,151.54323
DOYALSON (NSW),-33.197168,151.521116
DOYALSON NORTH (NSW),-33.185292,151.546219
HALEKULANI (NSW),-33.223484,151.550635
SAN REMO (NSW),-33.209738,151.51616
CANTON BEACH (NSW),-33.271922,151.544045
CHARMHAVEN (NSW),-33.229912,151.502912
GOROKAN (NSW),-33.257544,151.510399
LAKE HAVEN (NSW),-33.240092,151.501928
NORAH HEAD (NSW),-33.279786,151.555053
NORAVILLE (NSW),-33.265942,151.559914
TOUKLEY (NSW),-33.265459,151.540695
BALCOLYN (NSW),-33.095642,151.553169
BONNELLS BAY (NSW),-33.107405,151.518263
BRIGHTWATERS (NSW),-33.114455,151.545925
DORA CREEK (NSW),-33.083587,151.501807
ERARING (NSW),-33.071249,151.522946
MANDALONG (NSW),-33.145241,151.414627
MIRRABOOKA (NSW),-33.108634,151.555006
MORISSET (NSW),-33.108336,151.487758
MORISSET PARK (NSW),-33.121406,151.530773
MYUNA BAY (NSW),-33.061626,151.550074
SILVERWATER (NSW),-33.101384,151.56199
WINDERMERE PARK (NSW),-33.115951,151.531184
YARRAWONGA PARK (NSW),-33.100922,151.544375
COORANBONG (NSW),-33.076609,151.453989
MARTINSVILLE (NSW),-33.055785,151.406243
WANGI WANGI (NSW),-33.071491,151.584366
BARNSLEY (NSW),-32.932412,151.590415
KILLINGWORTH (NSW),-32.934544,151.560841
WAKEFIELD (NSW),-32.956584,151.560504
BELMONT (NSW),-33.036057,151.660563
BELMONT NORTH (NSW),-33.022228,151.672028
BELMONT SOUTH (NSW),-33.05317,151.654854
CROUDACE BAY (NSW),-33.00492,151.643488
FLORAVILLE (NSW),-33.009036,151.664654
JEWELLS (NSW),-33.014125,151.683174
MARKS POINT (NSW),-33.055212,151.646098
VALENTINE (NSW),-33.008886,151.635155
BLACKSMITHS (NSW),-33.077161,151.652305
CAMS WHARF (NSW),-33.127824,151.621585
CATHERINE HILL BAY (NSW),-33.161795,151.626395
CAVES BEACH (NSW),-33.108212,151.640147
LITTLE PELICAN (NSW),-33.083828,151.641633
MIDDLE CAMP (NSW),-33.13447,151.626476
MURRAYS BEACH (NSW),-34.927534,150.766973
NORDS WHARF (NSW),-33.135175,151.603972
PELICAN (NSW),-33.078506,151.649587
PINNY BEACH (NSW),-33.132314,151.644656
SWANSEA (NSW),-33.089429,151.637046
SWANSEA HEADS (NSW),-33.09521,151.657053
ELEEBANA (NSW),-32.993626,151.635401
LAKELANDS (NSW),-32.961483,151.650876
WARNERS BAY (NSW),-32.975418,151.644682
ARCADIA VALE (NSW),-33.060343,151.575815
AWABA (NSW),-33.007739,151.543407
BALMORAL (NSW),-33.047456,151.579865
BLACKALLS PARK (NSW),-33.000441,151.584635
BOLTON POINT (NSW),-33.000417,151.610354
BUTTABA (NSW),-33.050936,151.571937
CAREY BAY (NSW),-33.027126,151.605836
COAL POINT (NSW),-33.041296,151.612172
FASSIFERN (NSW),-32.988368,151.583244
FENNELL BAY (NSW),-32.992104,151.600093
FISHING POINT (NSW),-33.050652,151.590191
KILABEN BAY (NSW),-33.024534,151.587294
RATHMINES (NSW),-33.045785,151.59415
RYHOPE (NSW),-32.989191,151.522302
TORONTO (NSW),-33.01329,151.593162
ARGENTON (NSW),-32.934813,151.630879
BOOLAROO (NSW),-32.955269,151.622332
BOORAGUL (NSW),-32.976125,151.60589
MARMONG POINT (NSW),-32.983019,151.618115
SPEERS POINT (NSW),-32.973543,151.631366
TERALBA (NSW),-32.963727,151.605035
WOODRISING (NSW),-32.982483,151.605192
CAMERON PARK (NSW),-32.933952,151.655731
CARDIFF (NSW),-32.939705,151.659343
CARDIFF HEIGHTS (NSW),-32.936219,151.672253
CARDIFF SOUTH (NSW),-32.957742,151.661447
EDGEWORTH (NSW),-32.923766,151.622249
GLENDALE (NSW),-32.926823,151.650189
MACQUARIE HILLS (NSW),-32.953151,151.647116
HOLMESVILLE (NSW),-32.913661,151.576847
SEAHAMPTON (NSW),-32.888493,151.580565
WEST WALLSEND (NSW),-32.902476,151.582846
BIRMINGHAM GARDENS (NSW),-32.890844,151.690829
ELERMORE VALE (NSW),-32.916279,151.675532
FLETCHER (NSW),-32.876573,151.637463
MARYLAND (NSW),-32.879833,151.660453
MINMI (NSW),-32.877152,151.617789
RANKIN PARK (NSW),-32.928388,151.682894
SUMMER HILL (NSW),-32.478428,151.519413
WALLSEND (NSW),-32.904103,151.667396
WALLSEND SOUTH (NSW),-32.920748,151.675016
ADAMSTOWN (NSW),-32.932538,151.72625
ADAMSTOWN HEIGHTS (NSW),-32.950984,151.717695
GARDEN SUBURB (NSW),-32.948355,151.683365
HIGHFIELDS (NSW),-32.955758,151.712668
KOTARA (NSW),-32.93995,151.694692
KOTARA SOUTH (NSW),-32.950811,151.694264
BENNETTS GREEN (NSW),-32.995468,151.689084
CHARLESTOWN (NSW),-32.965671,151.695454
DUDLEY (NSW),-32.989684,151.71958
GATESHEAD (NSW),-32.989025,151.693851
HILLSBOROUGH (NSW),-32.957981,151.67229
KAHIBAH (NSW),-32.961795,151.712351
MOUNT HUTTON (NSW),-32.985365,151.670747
REDHEAD (NSW),-33.013487,151.714385
TINGIRA HEIGHTS (NSW),-32.997187,151.669719
WHITEBRIDGE (NSW),-32.981227,151.711319
MEREWETHER (NSW),-32.942237,151.751451
MEREWETHER HEIGHTS (NSW),-32.948242,151.736231
THE JUNCTION (NSW),-32.937528,151.759625
BROADMEADOW (NSW),-32.924165,151.737829
HAMILTON NORTH (NSW),-32.912413,151.73779
MARYVILLE (NSW),-32.911844,151.753662
WICKHAM (NSW),-32.920973,151.76003
CARRINGTON (NSW),-32.916023,151.765725
FERN BAY (NSW),-32.854436,151.810346
STOCKTON (NSW),-32.91612,151.78438
ISLINGTON (NSW),-32.911915,151.745721
TIGHES HILL (NSW),-32.908014,151.751115
GEORGETOWN (NSW),-32.907814,151.7286
WARATAH (NSW),-32.908152,151.72722
WARATAH WEST (NSW),-32.89879,151.711762
JESMOND (NSW),-32.903131,151.690858
LAMBTON (NSW),-32.911447,151.707393
NORTH LAMBTON (NSW),-32.90539,151.70628
BAR BEACH (NSW),-32.939962,151.768383
COOKS HILL (NSW),-32.93413,151.769244
NEWCASTLE (NSW),-32.926357,151.78122
NEWCASTLE EAST (NSW),-32.927881,151.788039
THE HILL (NSW),-32.929808,151.777382
NEWCASTLE WEST (NSW),-32.924908,151.761141
HAMILTON (NSW),-32.924042,151.746874
HAMILTON EAST (NSW),-32.929301,151.754137
HAMILTON SOUTH (NSW),-32.934003,151.747248
KOORAGANG (NSW),-32.875728,151.74598
MAYFIELD (NSW),-32.898847,151.738544
MAYFIELD EAST (NSW),-32.900017,151.750102
MAYFIELD NORTH (NSW),-32.883841,151.739289
MAYFIELD WEST (NSW),-32.890539,151.7255
SANDGATE (NSW),-32.867845,151.708214
WARABROOK (NSW),-32.887886,151.719957
KOTARA EAST (NSW),-32.934986,151.707216
NEW LAMBTON (NSW),-32.923932,151.713174
NEW LAMBTON HEIGHTS (NSW),-32.932574,151.690553
WINDALE (NSW),-32.997694,151.681053
SHORTLAND (NSW),-32.880873,151.691533
CALLAGHAN (NSW),-35.125235,147.322357
NEWCASTLE UNIVERSITY (NSW),-32.890876,151.703024
DANGAR (NSW),-30.352158,148.890775
ALLYNBROOK (NSW),-32.363343,151.536229
BINGLEBURRA (NSW),-32.376234,151.615941
CARRABOLLA (NSW),-32.291617,151.405936
EAST GRESFORD (NSW),-32.428616,151.553227
ECCLESTON (NSW),-32.267959,151.490657
GRESFORD (NSW),-32.427031,151.537784
HALTON (NSW),-32.315135,151.514133
LEWINSBROOK (NSW),-32.442954,151.587866
LOSTOCK (NSW),-32.32626,151.459683
MOUNT RIVERS (NSW),-32.373161,151.488213
UPPER ALLYN (NSW),-32.212331,151.50897
MINIMBAH (NSW),-32.148267,152.361412
NABIAC (NSW),-32.098694,152.377769
WILLIAMTOWN RAAF (NSW),-32.797365,151.83699
CORLETTE (NSW),-32.721158,152.106782
FINGAL BAY (NSW),-32.748113,152.170141
NELSON BAY (NSW),-32.717075,152.154863
SHOAL BAY (NSW),-32.724136,152.174979
ANNA BAY (NSW),-32.776919,152.083274
BOAT HARBOUR (NSW),-32.78842,152.109056
BOBS FARM (NSW),-32.767544,152.012739
FISHERMANS BAY (NSW),-32.788423,152.090407
ONE MILE (NSW),-32.770639,152.114949
TAYLORS BEACH (NSW),-32.737002,152.05635
SALAMANDER BAY (NSW),-32.720937,152.076399
SOLDIERS POINT (NSW),-32.710492,152.064758
CAMPVALE (NSW),-32.769906,151.851897
FERODALE (NSW),-32.737609,151.841618
FULLERTON COVE (NSW),-32.841049,151.837968
MEDOWIE (NSW),-32.741486,151.86757
OYSTER COVE (NSW),-32.735352,151.952662
SALT ASH (NSW),-32.78874,151.907238
WILLIAMTOWN (NSW),-32.806831,151.844224
LEMON TREE PASSAGE (NSW),-32.730927,152.039551
MALLABULA (NSW),-32.72898,152.011748
TANILBA BAY (NSW),-32.732589,152.002389
ABERGLASSLYN (NSW),-32.694656,151.534607
ALLANDALE (NSW),-32.710687,151.42353
ANAMBAH (NSW),-32.676068,151.495133
BOLWARRA (NSW),-32.712817,151.572048
BOLWARRA HEIGHTS (NSW),-32.700579,151.584708
FARLEY (NSW),-32.729063,151.512185
GLEN OAK (NSW),-32.613853,151.70917
GOSFORTH (NSW),-32.656714,151.488152
HILLSBOROUGH (NSW),-32.636821,151.467756
HORSESHOE BEND (NSW),-32.734708,151.572608
KEINBAH (NSW),-32.760031,151.399632
LARGS (NSW),-32.702528,151.602415
LORN (NSW),-32.728578,151.557064
LOUTH PARK (NSW),-32.752138,151.55845
MAITLAND (NSW),-32.734714,151.558573
MAITLAND NORTH (NSW),-32.714976,151.528575
MAITLAND VALE (NSW),-32.677299,151.559855
MELVILLE (NSW),-32.687086,151.518995
MINDARIBBA (NSW),-32.650468,151.588499
MOUNT DEE (NSW),-32.739118,151.543831
OAKHAMPTON (NSW),-32.69783,151.557322
OAKHAMPTON HEIGHTS (NSW),-32.712551,151.554468
POKOLBIN (NSW),-32.771323,151.290973
ROSEBROOK (NSW),-32.651493,151.511329
ROTHBURY (NSW),-32.737997,151.3317
RUTHERFORD (NSW),-32.716413,151.527921
SOUTH MAITLAND (NSW),-32.742294,151.566213
TELARAH (NSW),-32.729499,151.536856
WALLALONG (NSW),-32.696224,151.649868
WINDELLA (NSW),-32.696956,151.48097
BERRY PARK (NSW),-32.755266,151.650248
BUTTERWICK (NSW),-32.658257,151.639005
CLARENCE TOWN (NSW),-32.583661,151.779596
CLIFTLEIGH (NSW),-32.784916,151.523259
DUCKENFIELD (NSW),-32.740212,151.684977
DUNS CREEK (NSW),-32.580313,151.78275
GILLIESTON HEIGHTS (NSW),-32.766353,151.527365
GLEN MARTIN (NSW),-32.53878,151.825623
GLEN WILLIAM (NSW),-32.521508,151.79757
HARPERS HILL (NSW),-32.700507,151.412711
HEDDON GRETA (NSW),-32.804507,151.509565
HINTON (NSW),-32.716588,151.651388
LOCHINVAR (NSW),-32.699039,151.45479
LUSKINTYRE (NSW),-32.64939,151.431085
MORPETH (NSW),-32.724882,151.626663
OSWALD (NSW),-32.702548,151.421295
PHOENIX PARK (NSW),-32.709593,151.629529
RAWORTH (NSW),-32.735981,151.607064
WOODVILLE (NSW),-32.676183,151.60995
BERESFIELD (NSW),-32.801094,151.657881
BLACK HILL (NSW),-32.823598,151.583655
HEXHAM (NSW),-32.830649,151.685483
LENAGHAN (NSW),-32.849201,151.627282
STOCKRINGTON (NSW),-32.861825,151.60608
TARRO (NSW),-32.808847,151.668182
THORNTON (NSW),-32.776905,151.638803
TOMAGO (NSW),-32.818383,151.757485
WOODBERRY (NSW),-32.793692,151.665395
ASHTONFIELD (NSW),-32.77382,151.601
BRUNKERVILLE (NSW),-32.948838,151.478758
BUCHANAN (NSW),-32.825353,151.529302
BUTTAI (NSW),-32.819352,151.56066
EAST MAITLAND (NSW),-32.75112,151.589963
FREEMANS WATERHOLE (NSW),-32.981679,151.483971
GREEN HILLS (NSW),-30.298341,151.801542
METFORD (NSW),-32.765913,151.6092
MOUNT VINCENT (NSW),-32.917382,151.477444
MULBRING (NSW),-32.900377,151.483
PITNACREE (NSW),-32.730455,151.593483
RICHMOND VALE (NSW),-32.871313,151.478622
TENAMBIT (NSW),-32.743257,151.604325
BALICKERA (NSW),-32.673022,151.805367
BRANDY HILL (NSW),-32.693797,151.694171
BUNDABAH (NSW),-32.662213,152.074063
CARRINGTON (NSW),-32.664342,152.018722
CELLS RIVER (NSW),-31.553043,152.062941
EAGLETON (NSW),-32.698008,151.756421
EAST SEAHAM (NSW),-32.665424,151.741458
HAWKS NEST (NSW),-32.671611,152.177506
HEATHERBRAE (NSW),-32.787426,151.732386
KARUAH (NSW),-32.654064,151.961443
LIMEBURNERS CREEK (NSW),-32.589168,151.907551
MILLERS FOREST (NSW),-32.763539,151.702595
NELSONS PLAINS (NSW),-32.702329,151.710584
NORTH ARM COVE (NSW),-32.65912,152.037583
OSTERLEY (NSW),-32.724756,151.700846
PINDIMAR (NSW),-32.684153,152.098138
RAYMOND TERRACE (NSW),-32.765051,151.743023
RAYMOND TERRACE EAST (NSW),-32.760671,151.776788
SEAHAM (NSW),-32.657672,151.721912
SWAN BAY (NSW),-32.702421,151.965498
TAHLEE (NSW),-32.667511,152.004792
TEA GARDENS (NSW),-32.667386,152.160372
TWELVE MILE CREEK (NSW),-32.635386,151.871462
ABERDARE (NSW),-32.8442,151.376514
ABERNETHY (NSW),-32.883242,151.396677
BELLBIRD (NSW),-32.859961,151.317661
BELLBIRD HEIGHTS (NSW),-32.84801,151.329529
BOREE (NSW),-33.062394,151.021701
CEDAR CREEK (NSW),-32.865953,151.191636
CESSNOCK (NSW),-32.832943,151.353993
CESSNOCK WEST (NSW),-32.840026,151.341115
CONGEWAI (NSW),-32.996509,151.301843
CORRABARE (NSW),-32.959255,151.238952
ELLALONG (NSW),-32.912261,151.311291
ELRINGTON (NSW),-32.869859,151.425092
GRETA MAIN (NSW),-32.888482,151.284361
KEARSLEY (NSW),-32.858649,151.395667
KITCHENER (NSW),-32.879602,151.36667
LAGUNA (NSW),-32.994585,151.127788
LOVEDALE (NSW),-32.772453,151.384846
MILLFIELD (NSW),-32.888506,151.264273
MORUBEN (NSW),-33.052927,150.889563
MOUNT VIEW (NSW),-32.852431,151.270297
NULKABA (NSW),-32.809622,151.349641
OLNEY (NSW),-33.03347,151.293808
PAXTON (NSW),-32.902045,151.279669
PAYNES CROSSING (NSW),-32.885782,151.102746
PELTON (NSW),-32.879521,151.301339
QUORROBOLONG (NSW),-32.92247,151.363966
SWEETMANS CREEK (NSW),-32.888045,151.190697
WOLLOMBI (NSW),-32.9376,151.142665
ABERMAIN (NSW),-32.810815,151.428668
BISHOPS BRIDGE (NSW),-32.746391,151.467064
LOXFORD (NSW),-32.797774,151.482992
NEATH (NSW),-32.827058,151.408291
SAWYERS GULLY (NSW),-32.769359,151.437112
WESTON (NSW),-32.813899,151.459018
KURRI KURRI (NSW),-32.817312,151.482952
PELAW MAIN (NSW),-32.833664,151.480398
STANFORD MERTHYR (NSW),-32.825065,151.493709
BUREEN (NSW),-32.457341,150.741969
DALSWINTON (NSW),-32.417614,150.701753
DENMAN (NSW),-32.389403,150.686422
GIANTS CREEK (NSW),-32.3264,150.548403
HOLLYDEEN (NSW),-32.33281,150.618599
KERRABEE (NSW),-32.424077,150.309048
MANGOOLA (NSW),-32.331601,150.73005
MARTINDALE (NSW),-32.454407,150.67
WIDDEN (NSW),-32.462139,150.390199
YARRAWA (NSW),-32.401201,150.586633
BORAMBIL (NSW),-31.50643,150.642146
CASSILIS (NSW),-32.007883,149.980435
MERRIWA (NSW),-32.139419,150.355719
UARBRY (NSW),-32.047263,149.765034
APPLETREE FLAT (NSW),-32.512305,150.864848
BIG RIDGE (NSW),-32.581942,151.223277
BIG YENGO (NSW),-32.975222,151.013495
BOWMANS CREEK (NSW),-32.282912,151.113873
BRIDGMAN (NSW),-32.437932,151.151748
BROKE (NSW),-32.751222,151.103474
BULGA (NSW),-32.644624,151.03792
CAMBERWELL (NSW),-32.479701,151.092002
CARROWBROOK (NSW),-32.270899,151.306284
CLYDESDALE (NSW),-32.570928,151.214234
COMBO (NSW),-32.554627,151.18248
DARLINGTON (NSW),-32.558283,151.159556
DOYLES CREEK (NSW),-32.51643,150.804343
DUNOLLY (NSW),-32.559609,151.166703
DURAL (NSW),-32.568858,150.843642
DYRRING (NSW),-32.490355,151.233795
FALBROOK (NSW),-32.408245,151.141179
FERN GULLY (NSW),-32.554319,151.198916
FORDWICH (NSW),-32.70997,151.061673
GARLAND VALLEY (NSW),-32.922725,150.72052
GLENDON (NSW),-32.586672,151.279715
GLENNIES CREEK (NSW),-32.457424,151.111864
GLENRIDDING (NSW),-32.581778,151.157167
GOORANGOOLA (NSW),-32.292105,151.175339
GOULDSVILLE (NSW),-32.573642,151.090647
GOWRIE (NSW),-32.560224,151.144183
GREENLANDS (NSW),-32.392346,151.173823
HAMBLEDON HILL (NSW),-32.59765,151.123201
HEBDEN (NSW),-32.385723,151.064804
HOWES VALLEY (NSW),-32.844284,150.835756
HOWICK (NSW),-32.416319,150.966022
HUNTERVIEW (NSW),-32.544357,151.173899
JERRYS PLAINS (NSW),-32.491864,150.904925
LEMINGTON (NSW),-32.489404,150.973392
LONG POINT (NSW),-32.568903,151.109612
MAISON DIEU (NSW),-32.535177,151.094293
MCDOUGALLS HILL (NSW),-32.551514,151.152271
MIDDLE FALBROOK (NSW),-32.449636,151.149698
MILBRODALE (NSW),-32.696346,150.979002
MIRANNIE (NSW),-32.396608,151.377575
MITCHELLS FLAT (NSW),-32.558246,151.288741
MOUNT OLIVE (NSW),-32.387126,151.227392
MOUNT ROYAL (NSW),-32.234247,151.256831
MOUNT THORLEY (NSW),-32.619373,151.10295
OBANVALE (NSW),-32.507843,151.167327
PUTTY (NSW),-32.969803,150.674177
RAVENSWORTH (NSW),-32.443258,151.054961
REDBOURNBERRY (NSW),-32.560421,151.18943
REEDY CREEK (NSW),-32.484279,151.334603
RIXS CREEK (NSW),-32.525523,151.134221
ROUGHIT (NSW),-32.566895,151.25113
SCOTTS FLAT (NSW),-32.6124,151.242339
SEDGEFIELD (NSW),-32.54412,151.244895
SINGLETON (NSW),-32.564025,151.168367
SINGLETON HEIGHTS (NSW),-32.546727,151.162145
ST CLAIR (NSW),-32.341363,151.294669
WARKWORTH (NSW),-32.548788,151.010847
WATTLE PONDS (NSW),-32.516603,151.180978
WESTBROOK (NSW),-32.457122,151.299766
WHITTINGHAM (NSW),-32.604494,151.201067
WOLLEMI (NSW),-32.989358,150.375863
WYLIES FLAT (NSW),-32.580782,151.127733
SINGLETON MILITARY AREA (NSW),-32.688569,151.180153
BAERAMI (NSW),-32.389105,150.470217
BAERAMI CREEK (NSW),-32.520217,150.454381
BENGALLA (NSW),-32.275835,150.83798
CASTLE ROCK (NSW),-32.210062,150.732863
EDDERTON (NSW),-32.380998,150.822205
GUNGAL (NSW),-32.225912,150.469254
KAYUGA (NSW),-32.206995,150.869014
LIDDELL (NSW),-32.402764,151.018323
MANOBALAI (NSW),-32.215821,150.672754
MCCULLYS GAP (NSW),-32.202913,150.978704
MUSCLE CREEK (NSW),-32.270449,150.997754
MUSWELLBROOK (NSW),-32.263323,150.888821
SANDY HOLLOW (NSW),-32.33475,150.566792
WYBONG (NSW),-32.277754,150.657226
GRETA (NSW),-32.677443,151.388741
BELFORD (NSW),-32.653434,151.275212
BRANXTON (NSW),-32.658246,151.352048
DALWOOD (NSW),-32.634345,151.418774
EAST BRANXTON (NSW),-32.655999,151.363965
ELDERSLIE (NSW),-32.591783,151.332509
LAMBS VALLEY (NSW),-32.596003,151.446425
LECONFIELD (NSW),-32.651348,151.392441
LOWER BELFORD (NSW),-32.608791,151.286484
NORTH ROTHBURY (NSW),-32.69748,151.341011
STANHOPE (NSW),-32.607338,151.388821
ABERDEEN (NSW),-32.162396,150.890118
DARTBROOK (NSW),-32.149399,150.849591
DAVIS CREEK (NSW),-32.152417,151.122519
ROSSGOLE (NSW),-32.136103,150.729162
ROUCHEL (NSW),-32.148376,151.061442
ROUCHEL BROOK (NSW),-32.183093,151.101252
UPPER DARTBROOK (NSW),-31.938204,150.697181
UPPER ROUCHEL (NSW),-32.123533,151.090225
BELLTREES (NSW),-31.993284,151.124461
BRAWBOY (NSW),-31.93927,150.635778
BUNNAN (NSW),-32.06868,150.602156
DRY CREEK (NSW),-31.900818,150.808673
ELLERSTON (NSW),-31.821731,151.30337
GLENBAWN (NSW),-32.104684,150.983991
GLENROCK (NSW),-31.666832,151.417947
GUNDY (NSW),-32.014475,150.996749
KARS SPRINGS (NSW),-31.928566,150.54748
MIDDLE BROOK (NSW),-31.934061,150.802501
MOOBI (NSW),-32.077726,150.794116
MOONAN BROOK (NSW),-31.9354,151.262562
MOONAN FLAT (NSW),-31.926434,151.235462
MURULLA (NSW),-31.837755,150.920692
OMADALE (NSW),-31.863149,151.296412
OWENS GAP (NSW),-32.025551,150.718094
PAGES CREEK (NSW),-31.709668,151.214032
PARKVILLE (NSW),-31.981159,150.865404
SCONE (NSW),-32.050707,150.867527
SEGENHOE (NSW),-32.128983,150.918335
STEWARTS BROOK (NSW),-32.001384,151.270253
TOMALLA (NSW),-31.838798,151.476941
WAVERLY (NSW),-31.875369,151.074992
WINGEN (NSW),-31.894215,150.880095
WOOLOOMA (NSW),-31.994328,151.219601
ARDGLEN (NSW),-31.734505,150.785588
BLANDFORD (NSW),-31.793098,150.928753
CRAWNEY (NSW),-31.633535,151.060479
GREEN CREEK (NSW),-31.775047,151.037157
MURRURUNDI (NSW),-31.763687,150.834935
PAGES RIVER (NSW),-31.795503,150.763836
SANDY CREEK (NSW),-31.795985,150.967371
SCOTTS CREEK (NSW),-31.726274,150.958375
TIMOR (NSW),-31.776789,151.079799
BIG JACKS CREEK (NSW),-31.773148,150.615611
BRAEFIELD (NSW),-31.559051,150.6963
CATTLE CREEK (NSW),-31.753212,150.300912
CHILCOTTS CREEK (NSW),-31.665737,150.828805
LITTLE JACKS CREEK (NSW),-31.77093,150.540776
MACDONALDS CREEK (NSW),-31.794621,150.453103
PARRAWEENA (NSW),-31.72374,150.410675
WARRAH (NSW),-31.669946,150.667254
WARRAH CREEK (NSW),-31.71574,150.651204
WILLOW TREE (NSW),-31.648589,150.726216
APPLEBY (NSW),-30.964928,150.825148
BARRY (NSW),-31.581575,151.316427
BECTIVE (NSW),-30.988172,150.772119
BITHRAMERE (NSW),-31.122884,150.767937
BOWLING ALLEY POINT (NSW),-31.397895,151.145266
CALALA (NSW),-31.129764,150.946878
CARROLL (NSW),-30.986643,150.44492
DARUKA (NSW),-31.035042,150.962594
DUNCANS CREEK (NSW),-31.381934,151.192366
DUNGOWAN (NSW),-31.214552,151.12012
EAST TAMWORTH (NSW),-31.10529,150.949994
GAROO (NSW),-31.427121,150.93302
GIDLEY (NSW),-31.006945,150.847637
GOONOO GOONOO (NSW),-31.288177,150.919699
GOWRIE (NSW),-31.333017,150.858393
HALLSVILLE (NSW),-31.025229,150.88197
HANGING ROCK (NSW),-31.484462,151.228537
HILLVUE (NSW),-31.118432,150.917009
KEEPIT (NSW),-30.886935,150.491217
KINGSWOOD (NSW),-31.16588,150.919441
LOOMBERAH (NSW),-31.225388,151.051391
MOORE CREEK (NSW),-31.004396,150.944154
NEMINGHA (NSW),-31.123654,150.990412
NORTH TAMWORTH (NSW),-31.076267,150.930058
NUNDLE (NSW),-31.462548,151.127044
OGUNBIL (NSW),-31.343763,151.289004
OXLEY VALE (NSW),-31.06203,150.900142
PIALLAMORE (NSW),-31.141698,151.029858
SOMERTON (NSW),-30.938654,150.637122
SOUTH TAMWORTH (NSW),-31.11097,150.916779
TAMINDA (NSW),-31.099235,150.900252
TAMWORTH (NSW),-31.091743,150.930821
TIMBUMBURI (NSW),-31.203391,150.917132
WALLAMORE (NSW),-31.062814,150.821314
WARRAL (NSW),-31.139251,150.877953
WEABONGA (NSW),-31.21391,151.322159
WEST TAMWORTH (NSW),-31.105379,150.898483
WESTDALE (NSW),-31.272046,150.96962
WOOLOMIN (NSW),-31.284859,151.14899
WERRIS CREEK (NSW),-31.345921,150.619915
CURRABUBULA (NSW),-31.262722,150.734256
PIALLAWAY (NSW),-31.158508,150.581385
BLACKVILLE (NSW),-31.65821,150.30281
BUNDELLA (NSW),-31.553061,150.239451
CAROONA (NSW),-31.399114,150.427946
COLLY BLUE (NSW),-31.459597,150.200081
COOMOO COOMOO (NSW),-31.593287,150.118776
PINE RIDGE (NSW),-31.4798,150.512227
QUIPOLLY (NSW),-31.4563,150.58581
QUIRINDI (NSW),-31.508146,150.680052
SPRING RIDGE (NSW),-31.498483,150.683758
WALLABADAH (NSW),-31.523266,150.758768
WARRAH RIDGE (NSW),-31.573609,150.535899
WINDY (NSW),-31.546246,150.414081
YANNERGEE (NSW),-31.40909,150.013794
DURI (NSW),-31.219024,150.819076
WINTON (NSW),-31.079338,150.763349
ATTUNGA (NSW),-30.930991,150.847933
