city,lat,code,lon,people
Mandemar,-34.427052,12466,150.281726,62
Wog Wog (Queanbeyan-Palerang Regional - NSW),-35.242018,14347,150.02645,15
Willbriggie,-34.467973,14296,146.016037,131
Alleena,-34.109459,10039,147.140966,61
Polo Flat,-36.239517,13238,149.152117,24
Stanbridge,-34.517721,13646,146.235644,206
Tintinhull,-31.080983,13879,151.002154,391
Morundah,-34.946675,12733,146.295124,69
Ramsgate Beach,-33.981114,13310,151.1483,1660
Baryulgil,-29.219261,10222,152.604392,90
Bundewallah,-34.754964,10675,150.664195,48
Randwick,-33.913164,13312,151.241993,29986
West Nowra,-34.892253,14248,150.58593,1406
Nimmitabel,-36.518225,12966,149.280424,320
Birriwa,-32.122232,10378,149.465064,49
Sunshine (NSW),-33.1122,13694,151.5627,430
Shannon Brook,-28.896275,13525,152.957507,177
Coxs Crown,-32.750604,11101,150.046932,13
Broughton Village,-34.741987,10607,150.761619,86
Milsons Passage,-33.518967,12628,151.176541,20
Greg Greg,-36.062257,11772,148.036079,36
Westbrook (NSW),-32.457122,14257,151.299766,151
Wickham (NSW),-32.920973,14285,151.76003,1079
Evans Plains,-33.438124,11470,149.500376,164
Sanctuary Point,-35.104131,13472,150.626941,7225
Comboyne,-31.605469,10992,152.467889,454
Metz,-30.5798,12594,151.8331,106
Barham,-35.630473,10199,144.130423,1518
Maroubra,-33.948856,12501,151.246592,30688
Hill Top (Wingecarribee - NSW),-34.344,11905,150.4782,2674
Dolls Point,-33.993495,11267,151.146801,1661
Majors Creek (NSW),-35.5706,12452,149.738897,249
Crosslands,-31.438993,11127,152.706362,566
Mount Murray,-34.546414,12779,150.629446,54
Mount Royal,-32.234247,12789,151.256831,24
Burrell Creek,-31.951999,10709,152.295687,219
Mount Hunter,-34.071248,12765,150.641382,732
Ghinni Ghinni,-31.880545,11610,152.551827,58
Glen Ward,-31.818233,11653,151.651821,6
Rodd Point,-33.868208,13391,151.141652,1376
Luskintyre,-32.64939,12423,151.431085,183
Waterview,-29.702381,14185,152.838233,79
Emu Heights (NSW),-33.735636,11417,150.650321,3289
Upper Coopers Creek,-28.604272,14018,153.400529,65
South Gundagai,-35.077496,13584,148.100558,811
Garra,-33.114374,11592,148.75626,96
Bucketty,-33.111273,10634,151.138861,186
Keiraville,-34.414626,12085,150.872238,3569
Lower Pappinbarra,-31.418179,12410,152.587619,115
Gunnedah,-30.978589,11812,150.255412,9726
Old Mill,-29.908381,13079,151.205576,12
Junee,-34.728115,12046,147.63037,4922
Murrami,-34.426116,12850,146.30075,235
Purfleet,-31.94418,13275,152.468837,127
Nashdale,-33.296696,12913,149.018299,404
Bingara,-30.05898,10365,150.644229,1428
Roseberry Creek,-28.472063,13404,152.814149,35
Mitchells Island,-31.891725,12652,152.613924,468
Forest Grove (NSW),-33.378077,11543,149.658372,104
Appin (NSW),-34.200891,10063,150.787479,2633
Kulwin (NSW),-31.997738,12207,144.597194,12
The Risk,-28.459766,13837,152.945109,64
Ghinni Ghi,-28.620322,11609,152.835211,36
Dalswinton,-32.417614,11193,150.701753,51
Malabar,-33.965376,12453,151.245969,5420
Wandook,-35.424523,14130,145.046238,42
Minto Heights,-34.037543,12643,150.871353,377
Bolwarra (NSW),-32.712817,10450,151.572048,989
Picketts Valley,-33.456914,13198,151.412831,218
Kurrajong,-33.541464,12218,150.639331,3062
Back Creek (Bland - NSW),-33.8469,10123,147.4564,52
South Maroota,-33.52308,13592,150.948575,557
Terrey Hills,-33.683644,13804,151.22847,3041
Monkerai,-32.292336,12682,151.859784,70
Caparra,-31.730732,10800,152.248477,72
Pearces Creek,-28.776059,13170,153.443868,184
Marlow,-33.466447,12496,151.170312,18
Yarrowford,-29.658,14490,151.78221,69
Busbys Flat,-29.038162,10721,152.810381,37
Warrawong,-34.484382,14167,150.887467,4752
West Tamworth,-31.105379,14252,150.898483,5201
Summer Hill (Inner West - NSW),-33.8935,13687,151.1372,7311
Cobbitty,-34.015874,10954,150.691029,2063
Calimo,-35.434654,10754,144.552357,72
Burnt Bridge,-31.102905,10694,152.807672,152
Warral,-31.139251,14163,150.877953,370
Lalor Park,-33.761339,12261,150.930337,7667
Patchs Beach,-28.949048,13158,153.514072,62
Warrah,-31.573609,14160,150.535899,49
Highfields (NSW),-32.955758,11902,151.712668,835
Great Marlow,-29.656228,11745,152.973203,184
Run-o-Waters,-34.770431,13440,149.671221,471
Rankin Park,-32.928388,13315,151.682894,2460
Manyana,-35.258413,12482,150.513956,521
Eungai Creek,-30.831585,11458,152.881694,423
Woodrising,-32.982483,14391,151.605192,1168
Wiley Park,-33.922464,14293,151.068194,10126
Mount Burrell,-28.498824,12749,153.192669,217
Hartley Vale,-33.535511,11862,150.233807,70
Laurieton,-31.650229,12283,152.798179,1986
Farnham,-32.83936,11492,149.086437,28
Upper Rouchel,-32.123533,14044,151.090225,73
Thuddungra,-34.137462,13853,148.096299,118
Bulga Forest,-31.625457,10652,152.19685,3
Vale Of Clwydd,-33.483955,14064,150.176542,484
Emerald Hill,-30.868526,11412,150.114688,142
Jingellic,-35.92561,12033,147.69994,61
Combara,-31.124693,10990,148.37341,79
Pan Ban,-33.279915,13143,143.182337,26
Doctors Gap,-33.491005,11264,150.176015,29
Carramar (NSW),-33.884558,10826,150.961884,3550
Wybong,-32.277754,14436,150.657226,125
Sackville,-33.489441,13458,150.926902,298
Mount Adrah,-35.24211,12744,147.913156,37
Bobadah,-32.307388,10426,146.68978,10
Moree,-29.471256,12722,149.846553,9311
Cundletown,-31.897697,11161,152.516666,2054
Wamban,-32.5569,14120,148.516,90
Teven,-28.810482,13807,153.488943,286
Corangula,-30.992833,11067,152.680102,21
Tallawang,-32.211532,13731,149.397065,168
White Rock (NSW),-33.470807,14275,149.614381,797
Greta (NSW),-32.677443,11778,151.388741,2830
Parkville (NSW),-31.981159,13154,150.865404,302
Upper Taylors Arm,-30.781179,14045,152.689457,127
Bowling Alley Point,-31.397895,10530,151.145266,32
Telopea,-33.795986,13782,151.045106,5426
Seahampton,-32.888493,13511,151.580565,303
Shoal Bay (NSW),-32.724136,13539,152.174979,1864
South Golden Beach,-28.501252,13581,153.543567,809
Coolangatta (NSW),-34.854208,11026,150.726361,329
Merrylands West,-33.832864,12589,150.972036,6592
Turlinjah,-36.033268,13975,150.090191,157
Mirrabooka (NSW),-33.108634,12647,151.555006,728
Tulloona,-28.851636,13959,150.077217,50
Lake George,-35.170348,12246,149.453858,98
Hillgrove (Armidale Regional - NSW),-35.0244,11907,138.8687,176
Glenelg (NSW),-33.757223,11662,148.082222,28
Ashfield (NSW),-33.889498,10098,151.127444,23841
Carrs Creek,-29.653051,10834,152.917205,135
Emu Swamp,-33.32574,11419,149.200205,162
Twelve Mile Creek,-32.635386,13988,151.871462,161
Elland,-29.756181,11399,152.928726,332
Charbon,-32.881265,10883,149.965119,131
Weetaliba,-31.643631,14214,149.586456,50
Daceyville,-33.928043,11185,151.22513,1209
Hamilton North,-32.912413,11840,151.73779,869
Lyndhurst (Armidale Regional - NSW),-30.367137,12425,151.988725,21
Cromer (NSW),-33.740353,11118,151.278523,7592
Nimbin,-28.59677,12965,153.222904,1477
Gongolgon,-30.480989,11696,146.708252,40
Garland,-33.707873,11589,149.025809,64
Darlington Point,-34.557729,11215,146.010496,1162
Mount Vincent,-32.984059,12799,149.904293,367
Balaclava (NSW),-33.516,10143,135.068,496
Peats Ridge,-33.351199,13172,151.229736,377
Rossi,-33.0682,13419,151.1126,95
Wongarbon,-32.334144,14373,148.756921,766
Tooranie,-35.036099,13910,143.745427,6
Macdonalds Creek,-31.794621,12429,150.453103,11
Werrington Downs,-33.740586,14237,150.733755,3249
Gerogery,-35.834294,11605,146.994255,565
Warragoon,-35.632619,14159,145.166984,115
Bouddi,-33.511538,10520,151.400793,4
Ropers Road,-31.539932,13396,149.442658,18
Trangie,-32.031887,13932,147.983937,1188
Hollydeen,-32.33281,11923,150.618599,65
South Granville,-33.863022,13583,151.006224,5500
Kooringal (NSW),-35.135247,12193,147.376284,7227
Yass,-34.9072,14493,149.096916,6506
Babyl Creek,-28.730383,10122,152.795939,9
Owens Gap,-32.025551,13105,150.718094,60
Home Rule,-32.41662,11928,149.627493,50
Cobar,-31.498218,10949,145.840727,3990
Munni,-32.306105,12846,151.680478,40
Wyong,-33.274859,14446,151.49038,4326
Glen Elgin,-29.580089,11647,152.192901,213
Hornsby Heights,-33.670086,11937,151.095503,6305
Seaham,-32.657672,13510,151.721912,1007
Kitchener,-32.879602,12174,151.36667,479
Little Bay,-33.981177,12349,151.243206,4477
Eureka (NSW),-28.683763,11461,153.438375,343
Callaghan,-31.842276,10755,152.060743,1326
Black Range (NSW),-36.724891,10388,149.834693,202
Allgomera,-30.816097,10040,152.831369,131
Wollumboola,-34.93968,14360,150.705187,28
Green Gully (NSW),-32.78442,11749,149.686239,35
Matcham,-33.417004,12520,151.420834,987
Fiddletown,-33.602321,11513,151.055702,233
Weabonga,-31.21391,14205,151.322159,49
Willi Willi,-30.943154,14297,152.414791,30
Goodwood Island,-29.381741,11703,153.312058,69
Shannon Vale,-29.731641,13526,151.822956,152
Gingkin,-33.888788,11630,149.927471,77
Pottery Estate,-33.484868,13254,150.154533,132
Rose Valley (Snowy Monaro Regional - NSW),-36.1217,13400,149.2551,33
Hanwood,-34.329292,11850,146.041304,1256
Thyra,-35.805836,13857,144.770764,14
Moobi,-32.077726,12688,150.794116,155
Arakoon,-30.888231,10069,153.066955,420
Shell Cove,-34.588201,13532,150.872594,5624
Watsons Creek (NSW),-30.718587,14188,151.010763,115
Kangaroo Creek,-29.946034,12059,152.840855,107
Lochiel (NSW),-36.921998,12367,149.747092,354
Armatree,-31.453726,10084,148.407695,153
Ryan (NSW),-35.563496,13451,146.866121,15
Bowman,-31.922744,10531,151.780768,139
Bibbenluke,-36.815805,10337,149.283408,87
Cooranbong,-33.076609,11052,151.453989,5449
Berthong,-34.425659,10326,148.065745,46
Ungarie,-33.639341,14011,146.974678,557
Evans Head,-29.120479,11469,153.436052,2847
Long Point (Singleton - NSW),-32.568903,12382,151.109612,31
Gormans Hill,-33.43404,11720,149.590433,785
Durran Durra,-35.342313,11334,149.868942,107
Stanwell Park,-34.226019,13653,150.986148,1410
Saumarez,-30.507476,13494,151.568904,88
Salisbury Plains,-30.788221,13465,151.540658,88
Brooklet,-28.730711,10598,153.51553,257
Gymea,-34.048156,11826,151.086087,7589
Invergordon (NSW),-32.045612,11982,151.761866,31
Eungai Rail,-30.846274,11459,152.900574,227
Knockrow,-28.768821,12178,153.534972,192
Mossgiel,-33.251799,12740,144.56695,41
Sutton (NSW),-35.161199,13702,149.25297,1660
Failford,-32.091921,11476,152.454662,516
Dairy Flat,-28.353453,11187,152.668056,17
Glenfield (NSW),-33.971305,11664,150.894517,9633
Gunningbland,-33.138047,11815,147.922419,75
Dulguigan,-28.27924,11302,153.432854,127
St Leonards (NSW),-33.823248,13642,151.195504,5495
Wantagong,-35.762211,14137,147.415611,57
Fingal Bay,-32.748113,11518,152.170141,1614
Boambee East,-30.34062,10422,153.084224,5243
Carwoola,-35.365294,10841,149.336975,1428
Bendolba,-32.326976,10291,151.725998,205
Boat Harbour (Lismore - NSW),-28.7772,10424,153.368,139
Steeple Flat,-36.602349,13657,149.352328,37
Ootha,-33.129346,13089,147.434598,82
Horse Station Creek,-28.62603,11938,152.964842,101
Napoleon Reef,-33.4235,12893,149.750769,145
Brownlow Hill,-34.034824,10609,150.657016,424
Mulgoa,-33.838167,12814,150.683371,1898
Bonnet Bay,-34.009518,10469,151.054252,2262
Buronga,-34.171443,10696,142.182794,1212
Lewisham (NSW),-33.894902,12313,151.144413,3164
Currawarna,-35.015097,11178,147.073075,189
Bogee,-32.975826,10440,150.104239,82
Baerami Creek,-32.520217,10135,150.454381,50
Kangaroo Point (NSW),-33.997972,12060,151.096235,560
Nubba,-34.535807,13030,148.236167,76
Tyagarah,-28.604443,13993,153.556171,152
Big Hill (NSW),-34.562935,10342,149.987083,44
Toormina,-30.35262,13912,153.090285,6192
Tighes Hill,-32.908014,13863,151.751115,1680
Downside,-34.976629,11285,147.344314,124
Tullibigeal,-33.420093,13957,146.728083,233
Apple Tree Flat,-32.685217,10064,149.705047,41
Lalalty,-35.803351,12260,145.747688,96
Woodhill (NSW),-34.726147,14385,150.67505,72
Mullumbimby,-28.558202,12828,153.46472,3596
Tuckombil,-28.820674,13947,153.463089,259
Roslyn,-34.502905,13416,149.6075,92
Pendle Hill,-33.801912,13182,150.955614,7247
Darlow,-35.384204,11216,147.918168,39
Melinga,-31.804053,12560,152.517699,103
Adamstown Heights,-32.950984,10017,151.717695,5299
Beacon Hill,-33.752406,10238,151.261272,7457
Glendon Brook,-32.4776,11661,151.3968,266
Booral (NSW),-32.479751,10496,152.001752,407
Wylies Flat,-32.580782,14441,151.127733,55
Newton Boyd,-29.75201,12959,152.244432,24
Piallaway,-31.158508,13196,150.581385,132
Brownsville,-34.485644,10612,150.806211,534
Fernbank Creek,-31.423221,11505,152.840297,133
Kendall,-31.632032,12096,152.705558,1141
Lakelands (NSW),-32.961483,12256,151.650876,1424
Myall Creek,-29.751957,12871,150.700503,38
Ashby Island,-29.430968,10096,153.202632,16
Lord Howe Island,-31.55247,12387,159.081217,382
West Wiangaree,-28.542136,14254,152.952066,114
Wakool,-35.470616,14090,144.395693,297
Sherwood (Clarence Valley - NSW),-30.0367,13536,153.0463,64
Wallabi Point,-31.9962,14099,152.569413,694
Moonan Brook,-31.9354,12696,151.262562,23
Sherwood (Kyogle - NSW),-33.3543,13538,151.5007,28
Dirnaseer,-34.635232,11260,147.76128,76
Narone Creek,-32.9364,12899,151.1631,27
Kiama,-34.076913,12116,148.144808,6881
Wyneden,-28.545149,14444,152.92943,49
Croki,-31.870326,11117,152.595041,43
Tallimba,-33.994402,13732,146.879692,184
Nymagee,-32.163806,13047,146.29953,100
Stotts Creek,-28.278516,13671,153.516166,3
Mittagong,-34.450856,12653,150.448788,5767
Angledool,-29.113122,10057,147.902562,58
Edmondson Park,-33.9641,11383,150.851,2271
Collarenebri,-29.54581,10969,148.576548,650
Kings Plains (Blayney - NSW),-38.6849,12151,143.8209,117
Guerilla Bay,-35.826392,11789,150.218066,53
Sackville North,-33.489441,13459,150.926902,312
Greenlands (Snowy Monaro Regional - NSW),-36.5156,11766,149.4518,18
Kew (NSW),-31.634853,12109,152.722927,1089
Orange,-33.3696,13092,149.1249,38097
Tingha,-29.955586,13874,151.212232,833
Bombira,-32.563794,10457,149.599775,348
Mount Saint Thomas,-34.442905,12791,150.87392,1468
Merungle Hill,-34.585995,12590,146.427404,262
Werri Beach,-34.734083,14233,150.832547,562
Ivanhoe (NSW),-32.899777,11991,144.300441,327
Strathfield (NSW),-33.85746,13675,151.091954,25813
Black Head,-32.070894,10384,152.543811,851
McCullys Gap,-32.202913,12540,150.978704,247
Chilcotts Creek,-31.665737,10902,150.828805,3
Barangaroo,-33.8605,10191,151.2016,189
Stanford Merthyr,-32.825065,13647,151.493709,552
Bomera,-31.50933,10462,149.793251,39
Rockley Mount,-33.547323,13381,149.552941,82
Marsfield,-33.783971,12506,151.094241,13297
Thalgarrah,-30.447361,13810,151.850631,178
Shanes Park,-33.711305,13524,150.783287,407
Hoskinstown,-35.413703,11944,149.449817,189
Binda,-31.940261,10363,146.479353,280
Kamarah,-34.368121,12053,146.76096,95
Ballengarra,-31.318479,10160,152.709685,94
East Kempsey,-31.082158,11354,152.845507,1358
Balgowlah Heights,-33.800553,10154,151.257401,3342
Hat Head,-31.054491,11869,153.049963,311
Penshurst (NSW),-33.963346,13186,151.086744,12786
Dorroughby,-28.661713,11280,153.354936,137
Nelungaloo,-33.144016,12925,147.998225,51
Burrawang,-34.593302,10708,150.518264,361
Botany,-33.966245,10517,151.225013,10817
Woolbrook,-30.944911,14400,151.342556,185
Erigolia,-33.856208,11431,146.353487,47
Leets Vale,-33.427708,12294,150.948095,57
Cams Wharf,-33.127824,10784,151.621585,138
Bargo,-34.289443,10198,150.580103,4393
Nowra,-34.892253,13028,150.58593,9193
Kars Springs,-31.928566,12075,150.54748,32
Carrowbrook,-32.270899,10833,151.306284,35
Erudgere,-32.553682,11440,149.493111,107
Long Flat (NSW),-31.437084,12377,152.488757,124
Alison (Dungog - NSW),-32.434,10035,151.773,76
Hargraves,-32.78886,11854,149.465034,270
Maldon (NSW),-34.194502,12454,150.632327,15
Dooralong,-33.189384,11276,151.350215,362
Gol Gol,-34.180087,11693,142.219531,1523
Quidong,-36.905988,13298,149.03387,10
Wangi Wangi,-33.071491,14135,151.584366,2759
Otford,-34.213259,13101,151.003235,369
Kings Point,-35.372521,12153,150.437164,553
Chatsworth (NSW),-29.379238,10894,153.24861,163
Mindaribba,-32.650468,12634,151.588499,75
Minto,-34.037543,12642,150.871353,12551
Gilgai,-29.852316,11618,151.117347,720
Collerina,-29.5364,10974,146.7306,47
Annangrove,-33.657772,10062,150.943505,1397
Carwell,-32.840409,10840,149.906368,15
Burrapine,-30.74006,10707,152.655154,59
Micalo Island,-29.431524,12597,153.312481,34
Berrilee,-33.61497,10319,151.095573,224
The Angle,-34.058994,13812,150.835136,88
Palmvale,-28.375057,13138,153.481007,83
Badgerys Creek,-33.883376,10132,150.741351,225
Pambula,-36.943447,13140,149.862176,970
Berrigal,-29.901785,10317,149.900377,34
Berrigan,-35.65743,10318,145.812641,1260
Kundle Kundle,-31.84893,12211,152.507064,195
Duck Creek,-28.55675,11297,152.693813,57
Wimbledon,-33.546855,14312,149.428684,109
Caniaba,-28.835685,10790,153.206732,655
Upper Orara,-30.284822,14041,153.00951,814
Geneva,-28.620581,11599,152.982293,713
Summer Island,-30.988916,13689,152.985562,101
Bolton Point,-33.000417,10449,151.610354,2119
Canyonleigh,-34.588633,10799,150.118763,398
Scotts Head,-30.746665,13508,152.992724,899
Ocean Shores,-28.527523,13070,153.543921,5137
Caringbah,-16.1846,10815,145.4212,11658
Manly (NSW),-33.775702,12475,151.269339,15866
Burrandana,-35.418993,10704,147.351011,21
Kosciuszko National Park,-36.3049,12199,148.4787,574
Belbora,-32.003282,10256,152.157652,125
Curraweela,-34.2489,11179,149.7902,47
Teralba,-32.963727,13793,151.605035,1588
Meroo Meadow,-34.809874,12579,150.618378,472
Brushy Creek,-30.165432,10623,151.472385,26
Benerembah,-34.441694,10293,145.815266,130
Cardiff (NSW),-32.939705,10809,151.659343,5830
Atholwood,-28.999641,10104,151.058013,79
Mount Mitchell,-29.945069,12778,151.821368,83
Warburn,-34.174779,14143,145.919586,98
Queens Park (NSW),-33.903188,13294,151.247205,3066
Cambridge Park,-33.75152,10768,150.725439,6726
Gineroi,-29.680079,11628,150.45112,57
Arrawarra,-30.059771,10088,153.202738,523
Craven,-31.878916,11107,151.775719,115
Tarlo,-34.603183,13767,149.806454,164
Gulmarrad,-29.48726,11795,153.233256,1694
Jerilderie,-35.356448,12014,145.72928,1029
Sapphire,-30.233163,13490,153.147953,44
Batlow,-35.522019,10232,148.144623,1313
Callaghans Creek,-31.842276,10756,152.060743,4
Buxton (NSW),-34.254368,10726,150.533907,2028
Birganbigil,-35.522377,10376,145.200301,50
Burragate,-37.001083,10703,149.628928,104
Somersby,-33.360992,13571,151.291053,1066
Lake Tabourie,-35.44375,12254,150.398471,651
Hornsby,-33.6851,11936,151.0415,22168
Rannock,-34.609166,13317,147.263967,55
Glenmore (NSW),-34.063271,11669,150.597678,122
Yetholme,-33.449583,14513,149.816693,243
Pymble,-33.760383,13281,151.126038,11051
Girral,-33.704027,11634,147.071818,59
Yarrowyck,-30.465485,14492,151.313513,132
Taloumbi,-29.548453,13740,153.267141,106
Bundook,-31.907461,10676,152.136524,102
Lorne (NSW),-31.657555,12390,152.591668,266
Mullion,-33.140704,12825,149.120663,84
